report_date,commodity,country,marketing_year,crop_stage,Beginning Stocks,Production,Imports,Exports,Ending Stocks,Domestic Total 2,Domestic Crush
2021-10-12,soybean meal,World Less China,2021/22 Proj.,out of scope,12.44,180.51,65.63,69.35,12.44,176.79,
2021-10-12,soybean meal,United States,2021/22 Proj.,out of scope,0.36,46.86,0.41,12.88,0.36,34.38,
2021-10-12,soybean meal,Total Foreign,2021/22 Proj.,out of scope,12.08,211.27,65.28,57.57,12.08,218.99,
2021-10-12,soybean meal,Major Exporters  3/,2021/22 Proj.,out of scope,6.75,77.43,0.85,48.0,6.64,30.38,
2021-10-12,soybean meal,Argentina,2021/22 Proj.,out of scope,1.97,32.75,0.0,29.3,2.02,3.4,
2021-10-12,soybean meal,Brazil,2021/22 Proj.,out of scope,4.3,36.97,0.02,17.0,4.28,20.0,
2021-10-12,soybean meal,India,2021/22 Proj.,out of scope,0.48,7.71,0.83,1.7,0.34,6.98,
2021-10-12,soybean meal,Major Importers  4/,2021/22 Proj.,out of scope,1.36,23.36,38.1,1.09,1.43,60.29,
2021-10-12,soybean meal,European Union,2021/22 Proj.,out of scope,0.34,12.57,17.0,0.85,0.46,28.59,
2021-10-12,soybean meal,Mexico,2021/22 Proj.,out of scope,0.12,5.06,1.93,0.01,0.09,7.0,
2021-10-12,soybean meal,Southeast Asia 5/,2021/22 Proj.,out of scope,0.8,3.88,17.37,0.24,0.77,21.04,
2021-10-12,soybean meal,China,2021/22 Proj.,out of scope,0.0,77.62,0.06,1.1,0.0,76.58,
2021-10-12,soybean oil,World  2/,2019/20,out of scope,4.35,58.54,11.4,12.31,4.76,57.23,
2021-10-12,soybean oil,World Less China,2019/20,out of scope,3.85,42.15,10.4,12.15,4.11,40.14,
2021-10-12,soybean oil,United States,2019/20,out of scope,0.81,11.3,0.15,1.29,0.84,10.12,
2021-10-12,soybean oil,Total Foreign,2019/20,out of scope,3.55,47.24,11.25,11.02,3.92,47.11,
2021-10-12,soybean oil,Major Exporters  3/,2019/20,out of scope,1.07,20.33,0.55,8.12,1.41,12.42,
2021-10-12,soybean oil,Argentina,2019/20,out of scope,0.43,7.7,0.0,5.4,0.55,2.18,
2021-10-12,soybean oil,Brazil,2019/20,out of scope,0.32,9.0,0.07,1.16,0.47,7.77,
2021-10-12,soybean oil,European Union,2019/20,out of scope,0.26,2.96,0.48,0.93,0.35,2.43,
2021-10-12,soybean oil,Major Importers  4/,2019/20,out of scope,1.24,19.43,7.04,0.47,1.36,25.88,
2021-10-12,soybean oil,China,2019/20,out of scope,0.5,16.4,1.0,0.16,0.65,17.09,
2021-10-12,soybean oil,India,2019/20,out of scope,0.14,1.51,3.63,0.02,0.15,5.11,
2021-10-12,soybean oil,North Africa 5/,2019/20,out of scope,0.32,1.05,1.79,0.29,0.4,2.47,
2021-10-12,soybean oil,World  2/,2020/21 Est.,out of scope,4.76,59.44,11.83,12.19,4.32,59.53,
2021-10-12,soybean oil,World Less China,2020/21 Est.,out of scope,4.11,42.6,10.55,12.16,3.55,41.56,
2021-10-12,soybean oil,United States,2020/21 Est.,out of scope,0.84,11.33,0.13,0.78,0.94,10.59,
2021-10-12,soybean oil,Total Foreign,2020/21 Est.,out of scope,3.92,48.11,11.7,11.41,3.38,48.94,
2021-10-12,soybean oil,Major Exporters  3/,2020/21 Est.,out of scope,1.41,20.55,0.72,8.94,1.18,12.56,
2021-10-12,soybean oil,Argentina,2020/21 Est.,out of scope,0.55,7.87,0.0,6.1,0.27,2.04,
2021-10-12,soybean oil,Brazil,2020/21 Est.,out of scope,0.47,9.0,0.25,1.27,0.49,7.96,
2021-10-12,soybean oil,European Union,2020/21 Est.,out of scope,0.35,3.06,0.48,0.98,0.4,2.51,
2021-10-12,soybean oil,Major Importers  4/,2020/21 Est.,out of scope,1.36,20.12,7.03,0.17,1.2,27.14,
2021-10-12,soybean oil,China,2020/21 Est.,out of scope,0.65,16.85,1.28,0.03,0.77,17.97,
2021-10-12,soybean oil,India,2020/21 Est.,out of scope,0.15,1.69,3.6,0.01,0.15,5.28,
2021-10-12,soybean oil,North Africa 5/,2020/21 Est.,out of scope,0.4,1.05,1.5,0.13,0.18,2.64,
2021-10-12,soybean oil,World  2/,2021/22 Proj.,out of scope,4.32,61.69,11.82,12.56,4.01,61.27,
2021-10-12,soybean oil,World Less China,2021/22 Proj.,out of scope,3.55,44.13,10.65,12.41,3.21,42.71,
2021-10-12,soybean oil,United States,2021/22 Proj.,out of scope,0.94,11.58,0.2,0.57,0.82,11.34,
2021-10-12,soybean oil,Total Foreign,2021/22 Proj.,out of scope,3.38,50.11,11.62,11.99,3.19,49.93,
2021-10-12,soybean oil,Major Exporters  3/,2021/22 Proj.,out of scope,1.18,21.26,0.53,9.14,1.08,12.75,
2021-10-12,soybean oil,Argentina,2021/22 Proj.,out of scope,0.27,8.35,0.0,6.25,0.27,2.1,
2021-10-12,soybean oil,Brazil,2021/22 Proj.,out of scope,0.49,9.18,0.08,1.3,0.46,7.99,
2021-10-12,soybean oil,European Union,2021/22 Proj.,out of scope,0.4,3.02,0.45,0.95,0.32,2.61,
2021-10-12,soybean oil,Major Importers  4/,2021/22 Proj.,out of scope,1.2,21.13,7.08,0.42,1.21,27.78,
2021-10-12,soybean oil,China,2021/22 Proj.,out of scope,0.77,17.56,1.18,0.15,0.8,18.56,
2021-10-12,soybean oil,India,2021/22 Proj.,out of scope,0.15,1.75,3.63,0.02,0.16,5.35,
2021-10-12,soybean oil,North Africa 5/,2021/22 Proj.,out of scope,0.18,1.2,1.6,0.25,0.16,2.57,
2021-11-09,wheat,World  3/,2019/20,out of scope,280.69,762.21,188.17,194.33,295.5,,
2021-11-09,wheat,World Less China,2019/20,out of scope,142.6,628.61,182.79,193.28,145.49,,
2021-11-09,wheat,United States,2019/20,out of scope,29.39,52.58,2.83,26.37,27.99,,
2021-11-09,wheat,Total Foreign,2019/20,out of scope,251.31,709.63,185.34,167.96,267.52,,
2021-11-09,wheat,Major Exporters  4/,2019/20,out of scope,37.35,308.45,7.55,141.82,31.92,,
2021-11-09,wheat,Argentina,2019/20,out of scope,1.74,19.78,0.01,12.79,2.39,,
2021-11-09,wheat,Australia,2019/20,out of scope,4.44,14.48,0.89,9.14,2.68,,
2021-11-09,wheat,Canada,2019/20,out of scope,6.04,32.67,0.68,24.63,5.5,,
2021-11-09,wheat,European Union  5/,2019/20,out of scope,15.8,138.74,5.55,39.77,12.62,,
2021-11-09,wheat,Russia,2019/20,out of scope,7.78,73.61,0.33,34.49,7.23,,
2021-11-09,wheat,Ukraine,2019/20,out of scope,1.56,29.17,0.09,21.02,1.5,,
2021-11-09,wheat,Major Importers  6/,2019/20,out of scope,178.71,201.29,122.78,13.21,191.67,,
2021-11-09,wheat,Bangladesh,2019/20,out of scope,1.26,1.2,6.8,0.0,1.76,,
2021-11-09,wheat,Brazil,2019/20,out of scope,1.06,5.2,7.03,0.43,0.76,,
2021-11-09,wheat,China,2019/20,out of scope,138.09,133.6,5.38,1.05,150.02,,
2021-11-09,wheat,Japan,2019/20,out of scope,1.08,1.1,5.68,0.29,1.21,,
2021-11-09,wheat,N. Africa  7/,2019/20,out of scope,15.54,18.4,27.74,1.07,14.36,,
2021-11-09,wheat,Nigeria,2019/20,out of scope,0.2,0.06,5.34,0.4,0.3,,
2021-11-09,wheat,Sel. Mideast  8/,2019/20,out of scope,10.76,20.95,18.49,0.78,10.94,,
2021-11-09,wheat,Southeast Asia  9/,2019/20,out of scope,5.95,0.0,26.46,1.13,5.91,,
2021-11-09,wheat,India,2019/20,out of scope,16.99,103.6,0.02,0.51,24.7,,
2021-11-09,wheat,Kazakhstan,2019/20,out of scope,1.71,11.45,0.58,6.99,0.66,,
2021-11-09,wheat,United Kingdom,2019/20,out of scope,1.91,15.6,1.75,1.62,2.44,,
2021-11-09,wheat,World  3/,2020/21 Est.,out of scope,295.5,774.66,194.18,202.25,287.95,,
2021-11-09,wheat,World Less China,2020/21 Est.,out of scope,145.49,640.41,183.56,201.48,143.83,,
2021-11-09,wheat,United States,2020/21 Est.,out of scope,27.99,49.75,2.73,26.99,23.0,,
2021-11-09,wheat,Total Foreign,2020/21 Est.,out of scope,267.52,724.91,191.45,175.26,264.95,,
2021-11-09,wheat,Major Exporters  4/,2020/21 Est.,out of scope,31.92,322.61,6.66,147.19,35.08,,
2021-11-09,wheat,Argentina,2020/21 Est.,out of scope,2.39,17.65,0.01,11.2,2.49,,
2021-11-09,wheat,Australia,2020/21 Est.,out of scope,2.68,33.0,0.2,24.5,3.38,,
2021-11-09,wheat,Canada,2020/21 Est.,out of scope,5.5,35.18,0.55,26.41,5.69,,
2021-11-09,wheat,European Union  5/,2020/21 Est.,out of scope,12.62,126.01,5.38,29.73,10.04,,
2021-11-09,wheat,Russia,2020/21 Est.,out of scope,7.23,85.35,0.4,38.5,11.98,,
2021-11-09,wheat,Ukraine,2020/21 Est.,out of scope,1.5,25.42,0.13,16.85,1.51,,
2021-11-09,wheat,Major Importers  6/,2020/21 Est.,out of scope,191.67,201.0,124.86,12.62,180.99,,
2021-11-09,wheat,Bangladesh,2020/21 Est.,out of scope,1.76,1.18,7.2,0.0,2.14,,
2021-11-09,wheat,Brazil,2020/21 Est.,out of scope,0.76,6.25,6.4,0.93,0.43,,
2021-11-09,wheat,China,2020/21 Est.,out of scope,150.02,134.25,10.62,0.76,144.12,,
2021-11-09,wheat,Japan,2020/21 Est.,out of scope,1.21,1.0,5.49,0.3,1.05,,
2021-11-09,wheat,N. Africa  7/,2020/21 Est.,out of scope,14.36,16.6,28.5,0.8,11.84,,
2021-11-09,wheat,Nigeria,2020/21 Est.,out of scope,0.3,0.06,6.59,0.6,0.79,,
2021-11-09,wheat,Sel. Mideast  8/,2020/21 Est.,out of scope,10.94,20.43,17.74,0.62,9.54,,
2021-11-09,wheat,Southeast Asia  9/,2020/21 Est.,out of scope,5.91,0.0,25.64,1.14,5.56,,
2021-11-09,wheat,India,2020/21 Est.,out of scope,24.7,107.86,0.02,2.56,27.8,,
2021-11-09,wheat,Kazakhstan,2020/21 Est.,out of scope,0.66,14.26,0.8,8.19,1.28,,
2021-11-09,wheat,United Kingdom,2020/21 Est.,out of scope,2.44,9.66,3.22,0.45,1.42,,
2021-11-09,wheat,World  3/,2021/22 Proj.,out of scope,287.95,775.28,201.05,203.16,275.8,,
2021-11-09,wheat,World Less China,2021/22 Proj.,out of scope,143.83,638.38,191.05,202.16,134.78,,
2021-11-09,wheat,United States,2021/22 Proj.,out of scope,23.0,44.79,3.13,23.41,15.87,,
2021-11-09,wheat,Total Foreign,2021/22 Proj.,out of scope,264.95,730.49,197.92,179.76,259.94,,
2021-11-09,wheat,Major Exporters  4/,2021/22 Proj.,out of scope,35.08,318.4,6.8,148.5,31.73,,
2021-11-09,wheat,Argentina,2021/22 Proj.,out of scope,2.49,20.0,0.0,13.5,2.54,,
2021-11-09,wheat,Australia,2021/22 Proj.,out of scope,3.38,31.5,0.2,23.5,3.58,,
2021-11-09,wheat,Canada,2021/22 Proj.,out of scope,5.69,21.0,0.7,15.0,4.49,,
2021-11-09,wheat,European Union  5/,2021/22 Proj.,out of scope,10.04,138.4,5.3,36.5,9.74,,
2021-11-09,wheat,Russia,2021/22 Proj.,out of scope,11.98,74.5,0.5,36.0,9.98,,
2021-11-09,wheat,Ukraine,2021/22 Proj.,out of scope,1.51,33.0,0.1,24.0,1.41,,
2021-11-09,wheat,Major Importers  6/,2021/22 Proj.,out of scope,180.99,207.17,132.0,13.52,179.25,,
2021-11-09,wheat,Bangladesh,2021/22 Proj.,out of scope,2.14,1.13,7.4,0.0,2.22,,
2021-11-09,wheat,Brazil,2021/22 Proj.,out of scope,0.43,7.9,6.5,1.3,0.93,,
2021-11-09,wheat,China,2021/22 Proj.,out of scope,144.12,136.9,10.0,1.0,141.02,,
2021-11-09,wheat,Japan,2021/22 Proj.,out of scope,1.05,1.1,5.6,0.3,1.15,,
2021-11-09,wheat,N. Africa  7/,2021/22 Proj.,out of scope,11.84,21.59,28.3,1.01,12.92,,
2021-11-09,wheat,Nigeria,2021/22 Proj.,out of scope,0.79,0.09,6.0,0.6,0.53,,
2021-11-09,wheat,Sel. Mideast  8/,2021/22 Proj.,out of scope,9.54,18.99,22.55,0.71,10.27,,
2021-11-09,wheat,Southeast Asia  9/,2021/22 Proj.,out of scope,5.56,0.0,25.45,1.16,5.1,,
2021-11-09,wheat,India,2021/22 Proj.,out of scope,27.8,109.52,0.03,5.0,27.85,,
2021-11-09,wheat,Kazakhstan,2021/22 Proj.,out of scope,1.28,12.0,0.8,7.2,0.83,,
2021-11-09,wheat,United Kingdom,2021/22 Proj.,out of scope,1.42,14.3,2.0,0.7,1.72,,
2021-11-09,corn,World  3/,2019/20,out of scope,322.37,1119.68,167.76,172.33,306.48,1135.57,
2021-11-09,corn,World Less China,2019/20,out of scope,112.19,858.9,160.18,172.32,105.96,857.57,
2021-11-09,corn,United States,2019/20,out of scope,56.41,345.96,1.06,45.13,48.76,309.55,
2021-11-09,corn,Total Foreign,2019/20,out of scope,265.96,773.72,166.69,127.2,257.72,826.02,
2021-11-09,corn,Major Exporters  4/,2019/20,out of scope,9.97,219.01,1.73,107.03,13.27,110.4,
2021-11-09,corn,Argentina,2019/20,out of scope,2.37,51.0,0.0,36.25,3.62,13.5,
2021-11-09,corn,Brazil,2019/20,out of scope,5.31,102.0,1.65,35.23,5.23,68.5,
2021-11-09,corn,Russia,2019/20,out of scope,0.38,14.28,0.05,4.07,0.83,9.8,
2021-11-09,corn,South Africa,2019/20,out of scope,1.02,15.84,0.0,2.55,2.12,12.2,
2021-11-09,corn,Ukraine,2019/20,out of scope,0.89,35.89,0.03,28.93,1.48,6.4,
2021-11-09,corn,Major Importers  5/,2019/20,out of scope,22.24,129.3,93.95,7.04,21.01,217.45,
2021-11-09,corn,Egypt,2019/20,out of scope,1.81,6.4,10.43,0.01,1.73,16.9,
2021-11-09,corn,European Union  6/,2019/20,out of scope,7.64,66.74,17.38,5.39,7.58,78.8,
2021-11-09,corn,Japan,2019/20,out of scope,1.45,0.0,15.89,0.0,1.39,15.95,
2021-11-09,corn,Mexico,2019/20,out of scope,5.16,26.66,16.53,1.03,3.52,43.8,
2021-11-09,corn,Southeast Asia  7/,2019/20,out of scope,3.37,29.35,17.26,0.61,3.81,45.55,
2021-11-09,corn,South Korea,2019/20,out of scope,1.84,0.08,11.88,0.0,2.0,11.8,
2021-11-09,corn,Selected Other,2019/20,out of scope,,,,,0.0,,
2021-11-09,corn,Canada,2019/20,out of scope,1.98,13.4,1.84,0.71,2.56,13.96,
2021-11-09,corn,China,2019/20,out of scope,210.18,260.78,7.58,0.01,200.53,278.0,
2021-11-09,corn,World  3/,2020/21 Est.,out of scope,306.48,1119.02,187.6,176.56,291.87,1133.63,
2021-11-09,corn,World Less China,2020/21 Est.,out of scope,105.96,858.35,158.09,176.56,86.16,848.63,
2021-11-09,corn,United States,2020/21 Est.,out of scope,48.76,358.45,0.62,69.92,31.41,306.49,
2021-11-09,corn,Total Foreign,2020/21 Est.,out of scope,257.72,760.57,186.98,106.64,260.46,827.14,
2021-11-09,corn,Major Exporters  4/,2020/21 Est.,out of scope,13.27,197.57,3.58,86.9,11.32,116.2,
2021-11-09,corn,Argentina,2020/21 Est.,out of scope,3.62,50.5,0.01,38.5,1.62,14.0,
2021-11-09,corn,Brazil,2020/21 Est.,out of scope,5.23,86.0,3.5,17.5,5.23,72.0,
2021-11-09,corn,Russia,2020/21 Est.,out of scope,0.83,13.87,0.04,3.9,0.74,10.1,
2021-11-09,corn,South Africa,2020/21 Est.,out of scope,2.12,16.9,0.01,3.2,2.83,13.0,
2021-11-09,corn,Ukraine,2020/21 Est.,out of scope,1.48,30.3,0.02,23.8,0.9,7.1,
2021-11-09,corn,Major Importers  5/,2020/21 Est.,out of scope,21.01,128.71,93.23,4.9,20.61,217.45,
2021-11-09,corn,Egypt,2020/21 Est.,out of scope,1.73,6.4,9.6,0.01,1.32,16.4,
2021-11-09,corn,European Union  6/,2020/21 Est.,out of scope,7.58,64.41,14.6,3.6,6.89,76.1,
2021-11-09,corn,Japan,2020/21 Est.,out of scope,1.39,0.0,15.48,0.0,1.47,15.4,
2021-11-09,corn,Mexico,2020/21 Est.,out of scope,3.52,27.35,16.5,0.7,2.96,43.7,
2021-11-09,corn,Southeast Asia  7/,2020/21 Est.,out of scope,3.81,30.4,20.84,0.59,5.22,49.25,
2021-11-09,corn,South Korea,2020/21 Est.,out of scope,2.0,0.08,11.71,0.0,1.99,11.8,
2021-11-09,corn,Selected Other,2020/21 Est.,out of scope,,,,,0.0,,
2021-11-09,corn,Canada,2020/21 Est.,out of scope,2.56,13.56,1.58,1.52,2.18,14.0,
2021-11-09,corn,China,2020/21 Est.,out of scope,200.53,260.67,29.51,0.0,205.7,285.0,
2021-11-09,corn,World  3/,2021/22 Proj.,out of scope,291.87,1204.62,183.42,203.47,304.42,1192.07,
2021-11-09,corn,World Less China,2021/22 Proj.,out of scope,86.16,931.62,157.42,203.45,93.73,898.07,
2021-11-09,corn,United States,2021/22 Proj.,out of scope,31.41,382.59,0.64,63.5,37.94,313.2,
2021-11-09,corn,Total Foreign,2021/22 Proj.,out of scope,260.46,822.03,182.78,139.97,266.48,878.88,
2021-11-09,corn,Major Exporters  4/,2021/22 Proj.,out of scope,11.32,242.5,1.77,121.2,16.19,118.2,
2021-11-09,corn,Argentina,2021/22 Proj.,out of scope,1.62,54.5,0.01,39.0,2.63,14.5,
2021-11-09,corn,Brazil,2021/22 Proj.,out of scope,5.23,118.0,1.7,43.0,8.93,73.0,
2021-11-09,corn,Russia,2021/22 Proj.,out of scope,0.74,15.0,0.05,4.5,0.39,10.9,
2021-11-09,corn,South Africa,2021/22 Proj.,out of scope,2.83,17.0,0.0,3.2,3.33,13.3,
2021-11-09,corn,Ukraine,2021/22 Proj.,out of scope,0.9,38.0,0.02,31.5,0.91,6.5,
2021-11-09,corn,Major Importers  5/,2021/22 Proj.,out of scope,20.61,131.97,91.0,5.65,18.33,219.6,
2021-11-09,corn,Egypt,2021/22 Proj.,out of scope,1.32,6.4,10.0,0.01,1.32,16.4,
2021-11-09,corn,European Union  6/,2021/22 Proj.,out of scope,6.89,67.85,15.0,4.4,7.34,78.0,
2021-11-09,corn,Japan,2021/22 Proj.,out of scope,1.47,0.01,15.6,0.0,1.22,15.85,
2021-11-09,corn,Mexico,2021/22 Proj.,out of scope,2.96,28.0,17.0,0.7,3.06,44.2,
2021-11-09,corn,Southeast Asia  7/,2021/22 Proj.,out of scope,5.22,29.56,17.4,0.55,2.98,48.65,
2021-11-09,corn,South Korea,2021/22 Proj.,out of scope,1.99,0.08,11.5,0.0,1.77,11.8,
2021-11-09,corn,Canada,2021/22 Proj.,out of scope,2.18,14.0,3.0,1.0,1.98,16.2,
2021-11-09,corn,China,2021/22 Proj.,out of scope,205.7,273.0,26.0,0.02,210.68,294.0,
2021-11-09,soybean,World  2/,2019/20,out of scope,114.1,339.89,164.97,165.06,95.49,,358.4
2021-11-09,soybean,World Less China,2019/20,out of scope,94.64,321.79,66.44,164.97,68.69,,249.2
2021-11-09,soybean,United States,2019/20,out of scope,24.74,96.67,0.42,45.7,14.28,,61.85
2021-11-09,soybean,Total Foreign,2019/20,out of scope,89.36,243.22,164.56,119.36,81.22,,296.56
2021-11-09,soybean,Major Exporters  3/,2019/20,out of scope,61.73,189.54,5.45,110.68,46.99,,99.05
2021-11-09,soybean,Argentina,2019/20,out of scope,28.89,48.8,4.88,10.0,26.65,,45.92
2021-11-09,soybean,Brazil,2019/20,out of scope,32.47,128.5,0.55,92.14,20.0,,49.39
2021-11-09,soybean,Paraguay,2019/20,out of scope,0.35,10.25,0.01,6.62,0.33,,3.66
2021-11-09,soybean,Major Importers  4/,2019/20,out of scope,22.07,21.76,131.88,0.34,29.45,,145.92
2021-11-09,soybean,China,2019/20,out of scope,19.46,18.1,98.53,0.09,26.8,,109.2
2021-11-09,soybean,European Union,2019/20,out of scope,1.52,2.62,14.95,0.23,1.54,,17.32
2021-11-09,soybean,Southeast Asia,2019/20,out of scope,0.74,0.6,9.32,0.02,0.83,,9.81
2021-11-09,soybean,Mexico,2019/20,out of scope,0.18,0.24,5.75,0.0,0.11,,6.05
2021-11-09,soybean,World  2/,2020/21 Est.,out of scope,95.49,366.23,166.24,164.8,100.11,,363.05
2021-11-09,soybean,World Less China,2020/21 Est.,out of scope,68.69,346.63,66.47,164.73,65.62,,251.45
2021-11-09,soybean,United States,2020/21 Est.,out of scope,14.28,114.75,0.54,61.66,6.97,,60.94
2021-11-09,soybean,Total Foreign,2020/21 Est.,out of scope,81.22,251.48,165.7,103.14,93.14,,302.11
2021-11-09,soybean,Major Exporters  3/,2020/21 Est.,out of scope,46.99,195.81,5.85,95.08,53.2,,100.37
2021-11-09,soybean,Argentina,2020/21 Est.,out of scope,26.65,46.2,4.82,5.19,25.06,,47.41
2021-11-09,soybean,Brazil,2020/21 Est.,out of scope,20.0,138.0,1.02,81.65,27.95,,49.42
2021-11-09,soybean,Paraguay,2020/21 Est.,out of scope,0.33,9.9,0.01,6.6,0.17,,3.47
2021-11-09,soybean,Major Importers  4/,2020/21 Est.,out of scope,29.45,23.24,133.52,0.29,36.66,,149.26
2021-11-09,soybean,China,2020/21 Est.,out of scope,26.8,19.6,99.76,0.07,34.49,,111.6
2021-11-09,soybean,European Union,2020/21 Est.,out of scope,1.54,2.58,15.0,0.2,1.09,,17.82
2021-11-09,soybean,Southeast Asia,2020/21 Est.,out of scope,0.83,0.58,9.68,0.02,0.82,,10.25
2021-11-09,soybean,Mexico,2020/21 Est.,out of scope,0.11,0.25,6.0,0.0,0.1,,6.25
2021-11-09,soybean meal,World  2/,2019/20,out of scope,14.87,245.63,62.22,67.72,14.13,240.89,
2021-11-09,soybean meal,World Less China,2019/20,out of scope,14.87,173.17,62.17,66.71,14.13,169.38,
2021-11-09,soybean meal,United States,2019/20,out of scope,0.37,46.36,0.58,12.55,0.31,34.44,
2021-11-09,soybean meal,Total Foreign,2019/20,out of scope,14.51,199.28,61.64,55.17,13.82,206.45,
2021-11-09,soybean meal,Major Exporters  3/,2019/20,out of scope,6.91,73.19,0.03,45.85,6.91,27.37,
2021-11-09,soybean meal,Argentina,2019/20,out of scope,2.99,30.24,0.0,27.46,2.57,3.2,
2021-11-09,soybean meal,Brazil,2019/20,out of scope,3.54,36.23,0.01,17.5,3.78,18.5,
2021-11-09,soybean meal,India,2019/20,out of scope,0.38,6.72,0.02,0.89,0.57,5.67,
2021-11-09,soybean meal,Major Importers  4/,2019/20,out of scope,2.16,22.44,37.28,1.1,1.61,59.18,
2021-11-09,soybean meal,European Union,2019/20,out of scope,0.86,12.32,16.33,0.88,0.33,28.32,
2021-11-09,soybean meal,Mexico,2019/20,out of scope,0.26,4.75,1.82,0.01,0.1,6.73,
2021-11-09,soybean meal,Southeast Asia 5/,2019/20,out of scope,1.0,3.51,17.27,0.21,1.04,20.54,
2021-11-09,soybean meal,China,2019/20,out of scope,0.0,72.47,0.05,1.01,0.0,71.51,
2021-11-09,soybean meal,World  2/,2020/21 Est.,out of scope,14.13,248.52,63.92,68.89,12.69,244.99,
2021-11-09,soybean meal,World Less China,2020/21 Est.,out of scope,14.13,174.87,63.85,67.84,12.69,172.31,
2021-11-09,soybean meal,United States,2020/21 Est.,out of scope,0.31,45.87,0.71,12.49,0.31,34.09,
2021-11-09,soybean meal,Total Foreign,2020/21 Est.,out of scope,13.82,202.65,63.21,56.4,12.38,210.9,
2021-11-09,soybean meal,Major Exporters  3/,2020/21 Est.,out of scope,6.91,75.18,0.45,47.1,7.02,28.42,
2021-11-09,soybean meal,Argentina,2020/21 Est.,out of scope,2.57,31.32,0.0,28.32,2.24,3.33,
2021-11-09,soybean meal,Brazil,2020/21 Est.,out of scope,3.78,36.24,0.01,16.63,4.3,19.1,
2021-11-09,soybean meal,India,2020/21 Est.,out of scope,0.57,7.62,0.44,2.15,0.48,6.0,
2021-11-09,soybean meal,Major Importers  4/,2020/21 Est.,out of scope,1.61,23.09,37.38,1.21,1.31,59.56,
2021-11-09,soybean meal,European Union,2020/21 Est.,out of scope,0.33,12.73,16.65,0.75,0.29,28.67,
2021-11-09,soybean meal,Mexico,2020/21 Est.,out of scope,0.1,4.9,1.9,0.01,0.12,6.78,
2021-11-09,soybean meal,Southeast Asia 5/,2020/21 Est.,out of scope,1.04,3.75,16.99,0.45,0.8,20.53,
2021-11-09,soybean meal,China,2020/21 Est.,out of scope,0.0,73.66,0.07,1.05,0.0,72.68,
2021-11-09,soybean meal,World  2/,2021/22 Proj.,out of scope,12.69,258.52,65.72,70.85,13.09,252.98,
2021-11-09,soybean meal,World Less China,2021/22 Proj.,out of scope,12.69,180.9,65.66,69.75,13.09,176.41,
2021-11-09,soybean meal,United States,2021/22 Proj.,out of scope,0.31,46.91,0.41,12.88,0.36,34.38,
2021-11-09,soybean meal,Total Foreign,2021/22 Proj.,out of scope,12.38,211.61,65.31,57.97,12.73,218.6,
2021-11-09,soybean meal,Major Exporters  3/,2021/22 Proj.,out of scope,7.02,77.75,0.85,48.4,7.18,30.03,
2021-11-09,soybean meal,Argentina,2021/22 Proj.,out of scope,2.24,32.75,0.0,29.3,2.29,3.4,
2021-11-09,soybean meal,Brazil,2021/22 Proj.,out of scope,4.3,36.97,0.02,17.0,4.28,20.0,
2021-11-09,soybean meal,India,2021/22 Proj.,out of scope,0.48,8.03,0.83,2.1,0.61,6.63,
2021-11-09,soybean meal,Major Importers  4/,2021/22 Proj.,out of scope,1.31,23.36,38.13,1.09,1.38,60.32,
2021-11-09,soybean meal,European Union,2021/22 Proj.,out of scope,0.29,12.57,17.0,0.85,0.41,28.59,
2021-11-09,soybean meal,Mexico,2021/22 Proj.,out of scope,0.12,5.06,1.93,0.01,0.09,7.0,
2021-11-09,soybean meal,Southeast Asia 5/,2021/22 Proj.,out of scope,0.8,3.88,17.4,0.24,0.77,21.07,
2021-11-09,soybean meal,China,2021/22 Proj.,out of scope,0.0,77.62,0.06,1.1,0.0,76.58,
2021-11-09,soybean oil,World  2/,2019/20,out of scope,4.36,58.54,11.4,12.31,4.75,57.25,
2021-11-09,soybean oil,World Less China,2019/20,out of scope,3.86,42.15,10.4,12.15,4.1,40.15,
2021-11-09,soybean oil,United States,2019/20,out of scope,0.81,11.3,0.15,1.29,0.84,10.12,
2021-11-09,soybean oil,Total Foreign,2019/20,out of scope,3.56,47.24,11.25,11.02,3.91,47.12,
2021-11-09,soybean oil,Major Exporters  3/,2019/20,out of scope,1.07,20.33,0.55,8.12,1.41,12.42,
2021-11-09,soybean oil,Argentina,2019/20,out of scope,0.43,7.7,0.0,5.4,0.55,2.18,
2021-11-09,soybean oil,Brazil,2019/20,out of scope,0.32,9.0,0.07,1.16,0.47,7.77,
2021-11-09,soybean oil,European Union,2019/20,out of scope,0.26,2.96,0.48,0.93,0.35,2.43,
2021-11-09,soybean oil,Major Importers  4/,2019/20,out of scope,1.24,19.43,7.04,0.47,1.35,25.89,
2021-11-09,soybean oil,China,2019/20,out of scope,0.5,16.4,1.0,0.16,0.65,17.09,
2021-11-09,soybean oil,India,2019/20,out of scope,0.14,1.51,3.63,0.02,0.14,5.12,
